obsymd,rwl,iqty,tdqty,edqty,spdqty,otltdqty,itqty,rf
2020-04-21,133.16,56.9,107.6,107.6,0.0,0.0,0.0,0.0
2020-04-22,133.11,65.5,107.7,107.7,0.0,0.0,0.0,0.0
2020-04-23,133.06,65.5,107.6,107.6,0.0,0.0,0.0,0.0
2020-04-24,133.01,65.6,107.6,107.6,0.0,0.0,0.0,0.0
2020-04-25,132.94,48.8,107.6,107.6,0.0,0.0,0.0,0.0
2020-04-26,132.87,48.9,107.6,107.6,0.0,0.0,0.0,0.2
2020-04-27,132.8,49.0,107.6,107.6,0.0,0.0,0.0,0.1
2020-04-28,132.71,32.4,107.6,107.6,0.0,0.0,0.0,0.0
2020-04-29,132.64,49.3,107.6,107.6,0.0,0.0,0.0,0.0
2020-04-30,132.55,32.8,107.6,107.6,0.0,0.0,0.0,0.0
2020-05-01,132.44,30.5,121.7,121.7,0.0,0.0,0.0,0.0
2020-05-02,132.32,22.5,121.7,121.7,0.0,0.0,0.0,0.0
2020-05-03,132.21,37.5,121.7,121.7,0.0,0.0,0.0,0.8
2020-05-04,132.09,29.5,121.7,121.7,0.0,0.0,0.0,0.0
2020-05-05,131.97,30.4,121.7,121.7,0.0,0.0,0.0,3.1
2020-05-06,131.86,37.6,121.7,121.7,0.0,0.0,0.0,0.0
2020-05-07,131.73,23.3,121.7,121.7,0.0,0.0,0.0,0.0
2020-05-08,131.6,23.0,121.7,121.7,0.0,0.0,0.0,1.4
2020-05-09,131.48,30.3,121.7,121.7,0.0,0.0,0.0,25.1
2020-05-10,131.38,50.8,121.7,121.7,0.0,0.0,0.0,0.8
2020-05-11,131.28,52.2,121.7,121.7,0.0,0.0,0.0,0.1
2020-05-12,131.21,69.5,121.7,121.7,0.0,0.0,0.0,1.5
2020-05-13,131.12,52.9,121.7,121.7,0.0,0.0,0.0,0.0
2020-05-14,131.02,46.5,121.9,121.9,0.0,0.0,0.0,0.0
2020-05-15,130.95,71.6,121.7,121.7,0.0,0.0,0.0,17.5
2020-05-16,130.87,62.5,121.7,121.7,0.0,0.0,0.0,0.6
2020-05-17,130.78,57.0,121.7,121.7,0.0,0.0,0.0,0.0
2020-05-18,130.79,131.4,121.7,121.7,0.0,0.0,0.0,32.7
2020-05-19,130.93,259.5,121.7,121.7,0.0,0.0,0.0,17.9
2020-05-20,131.27,394.3,121.7,121.7,0.0,0.0,0.0,0.0
2020-05-21,131.57,334.8,121.7,121.7,0.0,0.0,0.0,0.0
2020-05-22,131.72,211.0,121.7,121.7,0.0,0.0,0.0,0.6
2020-05-23,131.82,191.4,121.7,121.7,0.0,0.0,0.0,0.1
2020-05-24,131.87,155.4,121.7,121.7,0.0,0.0,0.0,7.1
2020-05-25,131.87,119.4,121.7,121.7,0.0,0.0,0.0,0.0
2020-05-26,131.86,112.0,122.0,122.0,0.0,0.0,0.0,0.4
2020-05-27,131.82,86.6,121.7,121.7,0.0,0.0,0.0,0.0
2020-05-28,131.76,75.7,121.7,121.7,0.0,0.0,0.0,0.0
2020-05-29,131.69,67.0,121.7,121.7,0.0,0.0,0.0,1.0
2020-05-30,131.62,67.7,121.7,121.7,0.0,0.0,0.0,0.0
2020-05-31,131.52,44.7,121.7,121.7,0.0,0.0,0.0,0.0
2020-06-01,131.44,49.5,109.6,109.6,0.0,0.0,0.0,0.3
2020-06-02,131.35,41.0,109.6,109.6,0.0,0.0,0.0,0.0
2020-06-03,131.25,34.9,109.6,109.6,0.0,0.0,0.0,0.1
2020-06-04,131.16,40.2,109.6,109.6,0.0,0.0,0.0,0.0
2020-06-05,131.06,35.8,109.6,109.6,0.0,0.0,0.0,0.0
2020-06-06,130.95,26.3,109.6,109.6,0.0,0.0,0.0,0.6
2020-06-07,130.84,27.7,109.6,109.6,0.0,0.0,0.0,0.0
2020-06-08,130.72,22.3,109.6,109.6,0.0,0.0,0.0,0.0
2020-06-09,130.61,26.4,109.6,109.6,0.0,0.0,0.0,0.0
2020-06-10,130.51,34.6,109.6,109.6,0.0,0.0,0.0,8.5
2020-06-11,130.41,35.9,109.6,109.6,0.0,0.0,0.0,5.0
2020-06-12,130.3,31.8,109.6,109.6,0.0,0.0,0.0,0.9
2020-06-13,130.19,0.0,109.6,109.6,0.0,0.0,0.0,0.3
2020-06-14,130.08,41.1,109.6,109.6,0.0,0.0,0.0,3.9
2020-06-15,129.96,22.6,109.7,109.7,0.0,0.0,0.0,0.0
2020-06-16,129.85,30.0,109.6,109.6,0.0,0.0,0.0,0.0
2020-06-17,129.71,8.0,109.6,109.6,0.0,0.0,0.0,0.0
2020-06-18,129.58,15.6,109.6,109.6,0.0,0.0,0.0,0.0
2020-06-19,129.46,23.6,109.6,109.6,0.0,0.0,0.0,0.5
2020-06-20,129.32,10.9,109.6,109.6,0.0,0.0,0.0,12.0
2020-06-21,129.2,23.6,109.6,109.6,0.0,0.0,0.0,4.9
2020-06-22,129.06,11.6,109.6,109.6,0.0,0.0,0.0,0.0
2020-06-23,128.94,26.6,109.6,109.6,0.0,0.0,0.0,0.0
2020-06-24,128.82,25.8,109.6,109.6,0.0,0.0,0.0,7.7
2020-06-25,128.7,24.9,109.6,109.6,0.0,0.0,0.0,2.4
2020-06-26,128.55,6.2,109.6,109.6,0.0,0.0,0.0,1.0
2020-06-27,128.42,20.4,109.6,109.6,0.0,0.0,0.0,1.1
2020-06-28,128.29,19.6,109.6,109.6,0.0,0.0,0.0,0.4
2020-06-29,128.18,26.8,109.6,109.6,0.0,0.0,0.0,11.2
2020-06-30,128.13,95.2,109.6,109.6,0.0,0.0,0.0,28.4
2020-07-01,128.14,131.7,110.0,110.0,0.0,0.0,0.0,3.0
2020-07-02,128.26,186.8,110.0,110.0,0.0,0.0,0.0,0.0
2020-07-03,128.27,109.7,110.0,110.0,0.0,0.0,0.0,0.1
2020-07-04,128.23,77.3,110.0,110.0,0.0,0.0,0.0,0.9
2020-07-05,128.15,58.8,110.0,110.0,0.0,0.0,0.0,0.0
2020-07-06,128.06,42.2,110.0,110.0,0.0,0.0,0.0,0.0
2020-07-07,127.95,34.7,110.1,110.1,0.0,0.0,0.0,0.0
2020-07-08,127.84,34.3,110.0,110.0,0.0,0.0,0.0,0.2
2020-07-09,127.72,26.7,110.0,110.0,0.0,0.0,0.0,0.0
2020-07-10,127.57,9.2,110.0,110.0,0.0,0.0,0.0,3.1
2020-07-11,127.45,28.6,110.0,110.0,0.0,0.0,0.0,0.3
2020-07-12,127.33,44.1,110.0,110.0,0.0,0.0,0.0,5.1
2020-07-13,127.51,239.5,110.0,110.0,0.0,0.0,0.0,55.1
2020-07-14,127.65,198.5,110.0,110.0,0.0,0.0,0.0,13.0
2020-07-15,127.97,376.7,110.0,110.0,0.0,0.0,0.0,1.2
2020-07-16,128.23,246.3,110.0,110.0,0.0,0.0,0.0,3.4
2020-07-17,128.36,188.5,110.0,110.0,0.0,0.0,0.0,0.4
2020-07-18,128.39,124.2,110.0,110.0,0.0,0.0,0.0,0.0
2020-07-19,128.37,91.6,110.0,110.0,0.0,0.0,0.0,0.3
2020-07-20,128.36,102.5,110.0,110.0,0.0,0.0,0.0,13.1
2020-07-21,128.32,0.0,110.0,110.0,0.0,0.0,0.0,0.0
2020-07-22,128.48,614.4,110.0,110.0,0.0,0.0,0.0,13.2
2020-07-23,128.87,343.0,40.0,40.0,0.0,0.0,0.0,37.9
2020-07-24,129.56,594.3,87.4,87.4,0.0,0.0,0.0,22.5
2020-07-25,130.7,967.9,87.4,87.4,0.0,0.0,0.0,12.4
2020-07-26,131.87,934.1,87.4,87.4,0.0,0.0,0.0,6.4
2020-07-27,132.48,490.7,110.0,110.0,0.0,0.0,0.0,2.4
2020-07-28,132.85,418.3,110.0,110.0,0.0,0.0,0.0,7.5
2020-07-29,134.15,1217.1,110.0,110.0,0.0,0.0,0.0,54.3
2020-07-30,135.89,1839.0,299.6,299.6,0.0,0.0,0.0,21.3
2020-07-31,136.27,844.5,499.6,499.6,0.0,0.0,0.0,0.0
2020-08-01,136.32,545.0,499.4,499.4,0.0,0.0,0.0,16.7
2020-08-02,140.21,4359.7,645.3,645.3,0.0,0.0,0.0,96.2
2020-08-03,140.74,1812.4,1280.4,723.9,556.5,0.0,0.0,40.9
2020-08-04,140.47,1973.4,2245.3,751.1,1494.2,0.0,0.0,35.5
2020-08-05,139.98,2148.1,2637.2,762.9,1874.3,0.0,0.0,23.7
2020-08-06,139.05,2590.7,3504.2,781.3,2722.8,0.0,0.0,57.4
2020-08-07,137.91,2866.5,3960.3,784.7,3175.6,0.0,0.0,4.7
2020-08-08,135.13,1086.4,3635.7,767.6,2868.1,0.0,0.0,14.3
2020-08-09,132.67,1007.3,3123.7,754.2,2369.5,0.0,0.0,22.1
2020-08-10,132.39,1373.6,1472.8,757.9,714.9,0.0,0.0,26.7
2020-08-11,134.35,2508.3,978.1,762.2,215.8,0.0,0.0,53.3
2020-08-12,135.54,2306.7,1255.8,761.8,494.0,0.0,0.0,0.6
2020-08-13,135.12,1045.4,1419.8,767.9,651.9,0.0,0.0,0.2
2020-08-14,133.45,513.5,1964.4,765.8,1198.6,0.0,0.0,2.8
2020-08-15,132.06,442.2,1516.0,762.3,753.7,0.0,0.0,44.6
2020-08-16,132.79,1286.6,769.3,769.3,0.0,0.0,0.0,0.1
2020-08-17,132.71,704.6,771.4,771.4,0.0,0.0,0.0,0.0
2020-08-18,132.96,481.9,272.7,272.7,0.0,0.0,0.0,0.0
2020-08-19,133.27,371.4,110.0,110.0,0.0,0.0,0.0,0.0
2020-08-20,133.47,279.1,109.3,109.3,0.0,0.0,0.0,0.0
2020-08-21,133.6,220.8,110.0,110.0,0.0,0.0,0.0,0.1
2020-08-22,133.44,168.5,304.8,304.8,0.0,0.0,0.0,17.2
2020-08-23,132.7,153.7,776.9,776.9,0.0,0.0,0.0,6.8
2020-08-24,131.84,111.0,767.8,767.8,0.0,0.0,0.0,0.2
2020-08-25,130.93,77.0,763.4,763.4,0.0,0.0,0.0,0.0
2020-08-26,130.17,59.7,621.4,621.4,0.0,0.0,0.0,2.7
2020-08-27,130.25,153.6,95.0,95.0,0.0,0.0,0.0,6.1
2020-08-28,130.39,171.9,70.0,70.0,0.0,0.0,0.0,12.8
2020-08-29,130.62,241.5,70.2,70.2,0.0,0.0,0.0,19.3
2020-08-30,131.01,390.8,70.1,70.1,0.0,0.0,0.0,6.8
2020-08-31,131.34,305.4,62.7,62.7,0.0,0.0,0.0,0.5
2020-09-01,130.5,115.8,761.1,761.1,0.0,0.0,0.0,0.4
2020-09-02,129.62,117.9,757.1,757.1,0.0,0.0,0.0,32.6
2020-09-03,131.24,2165.1,753.5,753.5,0.0,0.0,0.0,61.0
2020-09-04,132.35,1614.8,907.9,762.2,145.6,0.0,0.0,0.0
2020-09-05,131.65,622.4,1191.0,763.8,427.2,0.0,0.0,0.1
2020-09-06,130.62,350.1,1132.4,757.7,374.7,0.0,0.0,15.0
2020-09-07,130.31,880.7,942.3,754.2,188.0,0.0,0.0,57.8
2020-09-08,132.63,2094.2,564.6,564.6,0.0,0.0,0.0,0.8
2020-09-09,133.46,1059.0,360.5,360.5,0.0,0.0,0.0,8.6
2020-09-10,133.81,659.0,359.9,359.9,0.0,0.0,0.0,0.1
2020-09-11,134.21,445.2,100.1,100.1,0.0,0.0,0.0,0.9
2020-09-12,134.52,369.7,99.9,99.9,0.0,0.0,0.0,17.0
2020-09-13,134.82,363.1,100.0,100.0,0.0,0.0,0.0,0.3
2020-09-14,135.14,382.9,100.0,100.0,0.0,0.0,0.0,0.0
2020-09-15,135.36,295.7,100.0,100.0,0.0,0.0,0.0,0.0
2020-09-16,135.53,251.9,100.0,100.0,0.0,0.0,0.0,4.8
2020-09-17,135.66,216.6,100.0,100.0,0.0,0.0,0.0,0.2
2020-09-18,135.76,190.0,100.0,100.0,0.0,0.0,0.0,0.0
2020-09-19,135.83,163.1,100.0,100.0,0.0,0.0,0.0,1.7
2020-09-20,135.88,145.2,100.0,100.0,0.0,0.0,0.0,0.0
2020-09-21,135.91,127.1,100.0,100.0,0.0,0.0,0.0,0.0
2020-09-22,135.92,109.0,100.0,100.0,0.0,0.0,0.0,0.0
2020-09-23,135.92,100.0,100.0,100.0,0.0,0.0,0.0,0.3
2020-09-24,135.92,100.0,100.0,100.0,0.0,0.0,0.0,1.2
2020-09-25,135.91,91.0,100.0,100.0,0.0,0.0,0.0,5.9
2020-09-26,135.99,172.4,100.0,100.0,0.0,0.0,0.0,1.4
2020-09-27,136.07,172.5,100.0,100.0,0.0,0.0,0.0,0.2
2020-09-28,136.13,154.5,100.0,100.0,0.0,0.0,0.0,0.0
2020-09-29,136.15,118.2,100.0,100.0,0.0,0.0,0.0,0.0
2020-09-30,136.16,109.1,100.0,100.0,0.0,0.0,0.0,0.5
2020-10-01,136.23,93.3,29.6,29.6,0.0,0.0,0.0,0.0
2020-10-02,136.3,93.4,29.6,29.6,0.0,0.0,0.0,0.0
2020-10-03,136.37,93.5,29.6,29.6,0.0,0.0,0.0,7.1
2020-10-04,136.42,75.3,29.6,29.6,0.0,0.0,0.0,0.0
2020-10-05,136.47,75.4,29.6,29.6,0.0,0.0,0.0,0.0
2020-10-06,136.49,67.9,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-07,136.49,49.6,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-08,136.5,58.8,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-09,136.5,49.6,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-10,136.5,49.6,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-11,136.49,40.4,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-12,136.49,49.6,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-13,136.48,40.5,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-14,136.48,49.6,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-15,136.46,31.3,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-16,136.45,40.4,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-17,136.44,40.4,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-18,136.42,31.3,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-19,136.41,40.4,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-20,136.39,31.3,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-21,136.37,31.3,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-22,136.35,31.3,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-23,136.32,22.2,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-24,136.3,31.4,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-25,136.29,40.5,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-26,136.26,22.3,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-27,136.23,22.3,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-28,136.21,32.2,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-29,136.18,23.5,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-30,136.16,32.2,49.6,49.6,0.0,0.0,0.0,0.0
2020-10-31,136.13,23.5,49.6,49.6,0.0,0.0,0.0,0.0
2020-11-01,136.12,40.9,49.6,49.6,0.0,0.0,0.0,0.9
2020-11-02,136.09,23.5,49.6,49.6,0.0,0.0,0.0,0.1
2020-11-03,136.05,14.9,49.6,49.6,0.0,0.0,0.0,0.6
2020-11-04,136.02,23.6,49.6,49.6,0.0,0.0,0.0,0.0
2020-11-05,136.0,32.3,49.6,49.6,0.0,0.0,0.0,0.0
2020-11-06,135.96,14.9,49.6,49.6,0.0,0.0,0.0,0.0
2020-11-07,135.93,23.2,49.1,49.1,0.0,0.0,0.0,0.0
2020-11-08,135.9,23.6,49.6,49.6,0.0,0.0,0.0,0.0
2020-11-09,135.87,23.7,49.6,49.6,0.0,0.0,0.0,0.0
2020-11-10,135.83,25.1,59.6,59.6,0.0,0.0,0.0,0.0
2020-11-11,135.78,26.5,69.6,69.6,0.0,0.0,0.0,0.0
2020-11-12,135.71,20.1,80.4,80.4,0.0,0.0,0.0,0.0
2020-11-13,135.64,19.4,79.6,79.6,0.0,0.0,0.0,0.0
2020-11-14,135.58,28.1,79.6,79.6,0.0,0.0,0.0,0.0
2020-11-15,135.5,11.1,79.6,79.6,0.0,0.0,0.0,0.0
2020-11-16,135.44,28.3,79.6,79.6,0.0,0.0,0.0,0.0
2020-11-17,135.37,19.8,79.6,79.6,0.0,0.0,0.0,0.1
2020-11-18,135.31,28.4,79.6,79.6,0.0,0.0,0.0,3.2
2020-11-19,135.29,62.6,79.6,79.6,0.0,0.0,0.0,28.6
2020-11-20,135.24,37.0,79.6,79.6,0.0,0.0,0.0,0.0
2020-11-21,135.2,45.6,79.6,79.6,0.0,0.0,0.0,0.0
2020-11-22,135.16,45.6,79.6,79.6,0.0,0.0,0.0,2.3
2020-11-23,135.11,37.2,79.6,79.6,0.0,0.0,0.0,0.0
2020-11-24,135.05,28.8,79.6,79.6,0.0,0.0,0.0,0.0
2020-11-25,134.99,28.9,79.6,79.6,0.0,0.0,0.0,0.0
2020-11-26,134.92,20.5,79.6,79.6,0.0,0.0,0.0,0.0
2020-11-27,134.86,29.0,79.6,79.6,0.0,0.0,0.0,0.0
2020-11-28,134.79,20.7,79.6,79.6,0.0,0.0,0.0,0.0
2020-11-29,134.72,20.8,79.6,79.6,0.0,0.0,0.0,0.0
2020-11-30,134.65,20.9,79.6,79.6,0.0,0.0,0.0,0.0
2020-12-01,134.57,15.2,82.2,82.2,0.0,0.0,0.0,0.0
2020-12-02,134.5,23.1,81.6,81.6,0.0,0.0,0.0,0.0
2020-12-03,134.42,15.1,81.8,81.8,0.0,0.0,0.0,0.0
2020-12-04,134.34,15.6,82.2,82.2,0.0,0.0,0.0,0.0
2020-12-05,134.27,17.3,75.5,75.5,0.0,0.0,0.0,0.0
2020-12-06,134.2,24.2,82.2,82.2,0.0,0.0,0.0,0.0
2020-12-07,134.07,9.7,117.2,117.2,0.0,0.0,0.0,0.0
2020-12-08,133.96,24.0,114.7,114.7,0.0,0.0,0.0,0.0
2020-12-09,133.84,16.0,114.7,114.7,0.0,0.0,0.0,0.0
2020-12-10,133.73,24.5,114.6,114.6,0.0,0.0,0.0,0.0
2020-12-11,133.61,16.6,114.7,114.7,0.0,0.0,0.0,0.0
2020-12-12,133.47,0.6,114.7,114.7,0.0,0.0,0.0,0.0
2020-12-13,133.37,33.5,114.7,114.7,0.0,0.0,0.0,5.4
2020-12-14,133.24,9.4,114.6,114.6,0.0,0.0,0.0,0.1
2020-12-15,133.12,17.8,114.7,114.7,0.0,0.0,0.0,0.0
2020-12-16,132.99,10.1,114.6,114.6,0.0,0.0,0.0,0.0
2020-12-17,132.87,18.5,114.7,114.7,0.0,0.0,0.0,0.0
2020-12-18,132.74,10.8,114.7,114.7,0.0,0.0,0.0,0.1
2020-12-19,132.65,10.5,82.2,82.2,0.0,0.0,0.0,0.0
2020-12-20,132.57,18.6,82.2,82.2,0.0,0.0,0.0,0.0
2020-12-21,132.48,11.0,82.3,82.3,0.0,0.0,0.0,0.0
2020-12-22,132.39,3.6,82.2,82.2,0.0,0.0,0.0,0.1
2020-12-23,132.29,7.6,82.2,82.2,0.0,0.0,0.0,0.0
2020-12-24,132.21,23.5,82.2,82.2,0.0,0.0,0.0,0.0
2020-12-25,132.11,9.8,82.2,82.2,0.0,0.0,0.0,0.2
2020-12-26,132.02,17.8,82.2,82.2,0.0,0.0,0.0,0.0
2020-12-27,131.93,17.3,82.2,82.2,0.0,0.0,0.0,0.0
2020-12-28,131.83,10.3,82.2,82.2,0.0,0.0,0.0,0.0
2020-12-29,131.74,17.0,82.2,82.2,0.0,0.0,0.0,0.3
2020-12-30,131.65,16.4,82.2,82.2,0.0,0.0,0.0,0.0
2020-12-31,131.54,5.4,82.2,82.2,0.0,0.0,0.0,0.0
2021-01-01,131.45,19.9,83.5,83.5,0.0,0.0,0.0,0.0
2021-01-02,131.35,10.4,83.5,83.5,0.0,0.0,0.0,0.0
2021-01-03,131.25,9.3,83.5,83.5,0.0,0.0,0.0,0.0
2021-01-04,131.14,6.2,83.5,83.5,0.0,0.0,0.0,0.0
2021-01-05,131.04,15.3,83.5,83.5,0.0,0.0,0.0,0.0
2021-01-06,130.93,5.9,83.5,83.5,0.0,0.0,0.0,0.2
2021-01-07,130.83,11.3,83.5,83.5,0.0,0.0,0.0,0.5
2021-01-08,130.73,0.8,74.7,74.7,0.0,0.0,0.0,0.0
2021-01-09,130.63,9.7,74.7,74.7,0.0,0.0,0.0,0.0
2021-01-10,130.54,10.6,74.7,74.7,0.0,0.0,0.0,0.0
2021-01-11,130.44,5.6,74.7,74.7,0.0,0.0,0.0,0.0
2021-01-12,130.35,12.7,74.7,74.7,0.0,0.0,0.0,0.1
2021-01-13,130.25,5.3,74.7,74.7,0.0,0.0,0.0,0.0
2021-01-14,130.16,11.7,74.7,74.7,0.0,0.0,0.0,0.0
2021-01-15,130.06,6.2,74.7,74.7,0.0,0.0,0.0,0.2
2021-01-16,129.96,5.7,74.7,74.7,0.0,0.0,0.0,0.0
2021-01-17,129.87,14.0,74.7,74.7,0.0,0.0,0.0,0.0
2021-01-18,129.77,5.4,74.7,74.7,0.0,0.0,0.0,2.0
2021-01-19,129.68,12.4,74.7,74.7,0.0,0.0,0.0,0.0
2021-01-20,129.58,6.4,74.8,74.8,0.0,0.0,0.0,0.0
2021-01-21,129.5,20.8,74.7,74.7,0.0,0.0,0.0,1.8
2021-01-22,129.41,13.4,74.7,74.7,0.0,0.0,0.0,0.4
2021-01-23,129.33,20.4,74.7,74.7,0.0,0.0,0.0,0.2
2021-01-24,129.22,0.8,74.7,74.7,0.0,0.0,0.0,0.1
2021-01-25,129.14,21.9,74.7,74.7,0.0,0.0,0.0,0.0
2021-01-26,129.05,14.0,74.7,74.7,0.0,0.0,0.0,1.6
2021-01-27,128.96,13.5,74.7,74.7,0.0,0.0,0.0,0.0
2021-01-28,128.87,13.6,74.7,74.7,0.0,0.0,0.0,1.4
2021-01-29,128.81,33.2,74.7,74.7,0.0,0.0,0.0,0.0
2021-01-30,128.81,74.7,74.7,74.7,0.0,0.0,0.0,0.0
2021-01-31,128.6,14.6,74.7,74.7,0.0,0.0,0.0,0.0
2021-02-01,128.52,11.8,63.8,63.8,0.0,0.0,0.0,4.7
2021-02-02,128.44,9.3,63.8,63.8,0.0,0.0,0.0,0.0
2021-02-03,128.37,18.6,63.8,63.8,0.0,0.0,0.0,0.1
2021-02-04,128.3,16.8,63.8,63.8,0.0,0.0,0.0,0.7
2021-02-05,128.23,18.1,63.8,63.8,0.0,0.0,0.0,0.0
2021-02-06,128.18,16.1,49.1,49.1,0.0,0.0,0.0,0.0
2021-02-07,128.11,3.8,50.0,50.0,0.0,0.0,0.0,0.0
2021-02-08,128.06,15.0,49.1,49.1,0.0,0.0,0.0,0.0
2021-02-09,128.01,16.9,49.1,49.1,0.0,0.0,0.0,0.0
2021-02-10,127.95,9.7,49.1,49.1,0.0,0.0,0.0,0.0
2021-02-11,127.9,15.7,49.1,49.1,0.0,0.0,0.0,0.0
2021-02-12,127.83,3.9,49.1,49.1,0.0,0.0,0.0,0.0
2021-02-13,127.78,16.4,49.1,49.1,0.0,0.0,0.0,0.0
2021-02-14,127.72,10.6,49.1,49.1,0.0,0.0,0.0,0.1
2021-02-15,127.66,8.8,49.1,49.1,0.0,0.0,0.0,0.3
2021-02-16,127.61,16.6,49.1,49.1,0.0,0.0,0.0,0.6
2021-02-17,127.54,3.0,49.1,49.1,0.0,0.0,0.0,0.0
2021-02-18,127.46,15.3,67.8,67.8,0.0,0.0,0.0,0.0
2021-02-19,127.38,17.9,67.8,67.8,0.0,0.0,0.0,0.0
2021-02-20,127.29,9.7,67.8,67.8,0.0,0.0,0.0,0.0
2021-02-21,127.19,3.4,67.9,67.9,0.0,0.0,0.0,0.0
2021-02-22,127.14,16.3,49.1,49.1,0.0,0.0,0.0,0.0
2021-02-23,127.08,11.2,49.1,49.1,0.0,0.0,0.0,0.1
2021-02-24,127.02,10.0,49.1,49.1,0.0,0.0,0.0,0.1
2021-02-25,126.95,3.7,49.1,49.1,0.0,0.0,0.0,0.0
2021-02-26,126.9,17.8,49.1,49.1,0.0,0.0,0.0,0.0
2021-02-27,126.84,10.2,49.1,49.1,0.0,0.0,0.0,0.5
2021-02-28,126.78,12.2,49.1,49.1,0.0,0.0,0.0,1.7
2021-03-01,126.74,51.5,74.4,74.4,0.0,0.0,0.0,55.1
2021-03-02,126.75,96.1,74.4,74.4,0.0,0.0,0.0,6.9
2021-03-03,126.84,128.8,69.5,69.5,0.0,0.0,0.0,0.3
2021-03-04,126.87,82.9,69.5,69.5,0.0,0.0,0.0,0.3
2021-03-05,126.85,54.2,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-06,126.83,54.2,69.5,69.5,0.0,0.0,0.0,0.1
2021-03-07,126.8,51.1,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-08,126.78,58.1,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-09,126.75,49.7,69.4,69.4,0.0,0.0,0.0,0.0
2021-03-10,126.72,49.8,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-11,126.7,57.4,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-12,126.66,45.4,69.5,69.5,0.0,0.0,0.0,6.0
2021-03-13,126.64,57.5,69.6,69.6,0.0,0.0,0.0,0.0
2021-03-14,126.64,72.1,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-15,126.64,70.2,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-16,126.64,68.9,69.5,69.5,0.0,0.0,0.0,0.8
2021-03-17,126.64,68.2,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-18,126.63,63.2,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-19,126.62,61.3,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-20,126.6,55.6,69.5,69.5,0.0,0.0,0.0,3.0
2021-03-21,126.57,49.9,69.5,69.5,0.0,0.0,0.0,0.4
2021-03-22,126.54,51.2,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-23,126.5,43.6,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-24,126.46,43.6,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-25,126.41,36.7,69.5,69.5,0.0,0.0,0.0,0.0
2021-03-26,126.4,47.3,53.6,53.6,0.0,0.0,0.0,0.0
2021-03-27,126.38,41.7,53.6,53.6,0.0,0.0,0.0,19.1
2021-03-28,126.39,67.6,53.6,53.6,0.0,0.0,0.0,4.2
2021-03-29,126.46,103.6,53.6,53.6,0.0,0.0,0.0,0.3
2021-03-30,126.55,110.5,53.6,53.6,0.0,0.0,0.0,0.0
2021-03-31,126.63,101.7,53.6,53.6,0.0,0.0,0.0,0.0
2021-04-01,126.63,85.8,87.7,87.7,0.0,0.0,0.0,0.0
2021-04-02,126.62,79.4,87.7,87.7,0.0,0.0,0.0,0.0
2021-04-03,126.63,96.0,87.7,87.7,0.0,0.0,0.0,49.4
2021-04-04,127.15,507.1,87.7,87.7,0.0,0.0,0.0,10.2
2021-04-05,128.04,675.1,125.4,125.4,0.0,0.0,0.0,0.0
2021-04-06,128.49,391.5,115.2,115.2,0.0,0.0,0.0,0.0
2021-04-07,128.74,262.5,107.8,107.8,0.0,0.0,0.0,0.0
2021-04-08,128.88,193.1,107.8,107.8,0.0,0.0,0.0,0.0
2021-04-09,128.95,149.6,107.8,107.8,0.0,0.0,0.0,0.7
2021-04-10,128.98,130.4,114.8,114.8,0.0,0.0,0.0,0.0
2021-04-11,128.99,118.3,114.8,114.8,0.0,0.0,0.0,0.0
